CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,AGE_YEARS,YEARS_EMPLOYED,CNT_FAM_MEMBERS,STATUS
F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,46.0,10.0,2.0,0
M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,34.0,3.0,4.0,0
M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,1.0,2.0,0
M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,1.0,2.0,1
F,Y,Y,0,112500.0,Working,Incomplete higher,Single / not married,With parents,22.0,3.0,1.0,0
F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,28.0,5.0,2.0,0
F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,28.0,5.0,2.0,1
F,Y,Y,2,306000.0,State servant,Higher education,Married,House / apartment,37.0,11.0,4.0,0
F,N,Y,0,166500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,0.0,2.0,0
F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.0,0.0,2.0,0
F,Y,Y,0,202500.0,Pensioner,Higher education,Widow,House / apartment,58.0,0.0,1.0,0
F,Y,Y,0,202500.0,Pensioner,Higher education,Widow,House / apartment,58.0,0.0,1.0,1
F,N,Y,1,67500.0,State servant,Secondary / secondary special,Married,Municipal apartment,42.0,5.0,3.0,0
M,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,23.0,1.0,1.0,0
M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,39.0,3.0,2.0,0
F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,15.0,3.0,0
F,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,35.0,6.0,4.0,0
M,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.0,0.0,2.0,1
M,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.0,0.0,2.0,0
F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,34.0,16.0,3.0,0
M,Y,Y,0,202500.0,Commercial associate,Lower secondary,Married,House / apartment,51.0,21.0,2.0,0
M,Y,Y,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,61.0,4.0,2.0,0
F,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,51.0,5.0,2.0,1
F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,58.0,1.0,2.0,0
M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,24.0,2.0,2.0,0
M,Y,Y,2,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,50.0,12.0,4.0,0
M,N,N,1,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,46.0,18.0,2.0,0
F,N,Y,0,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.0,14.0,2.0,0
F,N,Y,0,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.0,14.0,2.0,1
F,Y,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.0,0.0,2.0,0
M,N,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,50.0,4.0,2.0,0
F,N,Y,0,135000.0,Pensioner,Higher education,Single / not married,House / apartment,64.0,0.0,1.0,0
M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,27.0,5.0,2.0,0
M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,27.0,5.0,2.0,1
F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,38.0,11.0,2.0,0
M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,52.0,3.0,2.0,0
F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,48.0,22.0,3.0,0
F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,48.0,22.0,3.0,1
M,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,59.0,6.0,2.0,0
M,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,59.0,6.0,2.0,1
M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,45.0,12.0,2.0,0
M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,45.0,12.0,2.0,1
M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,55.0,3.0,2.0,0
F,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,House / apartment,54.0,23.0,2.0,0
F,Y,Y,1,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,40.0,10.0,3.0,0
M,N,Y,1,562500.0,Working,Incomplete higher,Married,House / apartment,38.0,15.0,3.0,0
M,N,Y,1,562500.0,Working,Incomplete higher,Married,House / apartment,38.0,15.0,3.0,1
F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.0,0.0,2.0,0
F,N,Y,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.0,3.0,1.0,0
F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.0,5.0,2.0,1
F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.0,5.0,2.0,0
F,N,Y,0,189000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.0,17.0,2.0,0
F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.0,0.0,2.0,0
F,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.0,5.0,3.0,0
M,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,26.0,0.0,2.0,0
F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,2.0,0
F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,2.0,1
F,N,Y,0,328500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.0,5.0,2.0,0
F,N,N,0,126000.0,Working,Secondary / secondary special,Single / not married,With parents,22.0,3.0,1.0,0
M,Y,N,1,180000.0,State servant,Incomplete higher,Married,With parents,29.0,3.0,3.0,0
F,N,Y,0,310500.0,State servant,Higher education,Single / not married,House / apartment,36.0,4.0,1.0,0
F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.0,20.0,2.0,0
F,N,Y,2,67500.0,Working,Secondary / secondary special,Separated,House / apartment,41.0,20.0,3.0,1
M,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,34.0,6.0,1.0,0
M,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,34.0,6.0,1.0,1
F,Y,Y,1,157500.0,Working,Higher education,Separated,House / apartment,27.0,6.0,2.0,0
F,Y,Y,1,157500.0,Working,Higher education,Separated,House / apartment,27.0,6.0,2.0,1
F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.0,0.0,2.0,0
F,Y,Y,0,540000.0,Commercial associate,Higher education,Married,House / apartment,38.0,7.0,2.0,0
F,Y,Y,0,540000.0,Commercial associate,Higher education,Married,House / apartment,38.0,7.0,2.0,1
F,Y,Y,1,225000.0,Working,Higher education,Married,House / apartment,39.0,4.0,3.0,0
F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.0,0.0,2.0,1
F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.0,0.0,2.0,0
M,Y,N,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,37.0,9.0,2.0,0
F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,43.0,1.0,2.0,1
F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,43.0,1.0,2.0,0
F,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,30.0,0.0,3.0,0
F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,0.0,2.0,0
F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,2.0,0
F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,2.0,1
F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,36.0,16.0,2.0,0
F,N,Y,0,171000.0,Student,Higher education,Married,House / apartment,51.0,11.0,2.0,0
F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,35.0,2.0,3.0,0
F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,35.0,2.0,3.0,1
M,Y,Y,0,675000.0,State servant,Higher education,Married,House / apartment,33.0,6.0,2.0,1
M,Y,Y,0,675000.0,State servant,Higher education,Married,House / apartment,33.0,6.0,2.0,0
M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,36.0,1.0,2.0,0
M,Y,Y,2,315000.0,Working,Higher education,Married,House / apartment,38.0,0.0,4.0,0
M,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,55.0,0.0,2.0,0
F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,38.0,13.0,4.0,1
F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,38.0,13.0,4.0,0
M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,28.0,1.0,3.0,0
F,N,N,1,90000.0,Working,Secondary / secondary special,Separated,Rented apartment,39.0,1.0,2.0,0
F,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,47.0,7.0,1.0,0
F,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,38.0,12.0,3.0,0
M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,28.0,5.0,2.0,0
M,Y,Y,1,450000.0,Working,Higher education,Married,Office apartment,51.0,7.0,3.0,0
F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,56.0,0.0,2.0,0
M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,58.0,4.0,2.0,0
F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,38.0,8.0,4.0,1
F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,38.0,8.0,4.0,0
F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,50.0,8.0,1.0,0
M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.0,8.0,2.0,0
F,Y,Y,0,121500.0,Working,Higher education,Married,House / apartment,28.0,5.0,2.0,0
F,Y,Y,0,121500.0,Working,Higher education,Married,House / apartment,28.0,5.0,2.0,1
M,Y,Y,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,31.0,4.0,3.0,0
F,N,N,1,72000.0,Commercial associate,Higher education,Married,House / apartment,39.0,5.0,3.0,0
M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,56.0,1.0,2.0,0
M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,46.0,9.0,3.0,0
F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,2.0,0
F,N,Y,1,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,30.0,3.0,3.0,0
F,N,Y,2,90000.0,Working,Higher education,Married,House / apartment,33.0,12.0,4.0,0
F,N,Y,2,90000.0,Working,Higher education,Married,House / apartment,33.0,12.0,4.0,1
F,N,Y,0,65250.0,Pensioner,Secondary / secondary special,Widow,House / apartment,55.0,0.0,1.0,0
F,N,Y,0,184500.0,Working,Secondary / secondary special,Married,House / apartment,51.0,3.0,2.0,0
F,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,58.0,3.0,2.0,0
F,N,Y,0,103500.0,Pensioner,Incomplete higher,Married,House / apartment,61.0,0.0,2.0,0
F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,53.0,6.0,1.0,0
F,Y,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,34.0,2.0,2.0,0
F,N,N,0,180000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,53.0,0.0,2.0,0
M,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,52.0,0.0,2.0,0
F,Y,Y,2,67500.0,Working,Higher education,Married,House / apartment,33.0,4.0,4.0,0
M,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,24.0,1.0,3.0,0
M,Y,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,30.0,3.0,1.0,0
M,Y,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,37.0,11.0,4.0,0
M,Y,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,37.0,11.0,4.0,1
M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,47.0,8.0,2.0,0
F,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,43.0,24.0,3.0,0
F,N,Y,2,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,35.0,2.0,4.0,0
M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,2.0,2.0,0
M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,28.0,6.0,2.0,0
M,Y,Y,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,57.0,1.0,1.0,0
M,Y,Y,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,57.0,1.0,1.0,1
M,N,N,0,202500.0,Commercial associate,Incomplete higher,Civil marriage,With parents,33.0,1.0,2.0,1
M,N,N,0,202500.0,Commercial associate,Incomplete higher,Civil marriage,With parents,33.0,1.0,2.0,0
F,Y,Y,2,292500.0,Commercial associate,Higher education,Married,House / apartment,38.0,8.0,4.0,0
M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,43.0,14.0,2.0,0
M,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,38.0,16.0,4.0,0
F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,59.0,3.0,2.0,0
F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,32.0,14.0,2.0,0
M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,60.0,28.0,2.0,0
F,Y,Y,0,67500.0,Pensioner,Incomplete higher,Married,House / apartment,58.0,0.0,2.0,0
F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.0,0.0,2.0,0
F,Y,Y,1,112500.0,Working,Higher education,Single / not married,House / apartment,38.0,1.0,2.0,0
M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,30.0,12.0,1.0,1
M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,30.0,12.0,1.0,0
F,N,N,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,9.0,2.0,0
F,N,Y,0,135000.0,Working,Higher education,Married,With parents,39.0,13.0,2.0,0
F,Y,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,40.0,6.0,3.0,0
F,N,Y,0,165150.0,Pensioner,Higher education,Married,House / apartment,64.0,0.0,2.0,0
M,N,N,0,337500.0,Working,Higher education,Married,House / apartment,47.0,13.0,2.0,0
F,N,Y,1,99000.0,Working,Secondary / secondary special,Married,Municipal apartment,30.0,8.0,3.0,0
F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,15.0,2.0,0
F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,42.0,2.0,2.0,0
F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,38.0,2.0,3.0,0
F,N,Y,2,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.0,9.0,4.0,0
F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,36.0,5.0,2.0,1
F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,36.0,5.0,2.0,0
M,Y,Y,2,139500.0,Working,Secondary / secondary special,Married,House / apartment,47.0,15.0,4.0,0
F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.0,7.0,2.0,0
F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,30.0,3.0,3.0,1
F,Y,Y,0,112500.0,Pensioner,Higher education,Married,House / apartment,61.0,0.0,2.0,0
F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,32.0,2.0,2.0,0
F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,32.0,2.0,2.0,1
F,N,Y,0,54000.0,Pensioner,Lower secondary,Married,House / apartment,61.0,0.0,2.0,0
F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,49.0,19.0,3.0,1
F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,49.0,19.0,3.0,0
F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.0,3.0,2.0,0
F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,38.0,3.0,3.0,0
M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,50.0,2.0,3.0,0
M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,50.0,2.0,3.0,1
F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,0.0,2.0,0
F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,27.0,2.0,3.0,0
F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.0,0.0,2.0,0
M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,62.0,2.0,2.0,1
M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,62.0,2.0,2.0,0
F,N,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,29.0,4.0,3.0,0
F,Y,Y,0,81000.0,Pensioner,Higher education,Married,House / apartment,56.0,0.0,2.0,1
F,Y,Y,0,81000.0,Pensioner,Higher education,Married,House / apartment,56.0,0.0,2.0,0
M,Y,Y,0,243000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.0,7.0,2.0,0
F,N,N,0,94500.0,Working,Secondary / secondary special,Widow,Rented apartment,61.0,2.0,1.0,0
F,N,N,0,94500.0,Working,Secondary / secondary special,Widow,Rented apartment,61.0,2.0,1.0,1
F,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,35.0,1.0,4.0,0
F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,46.0,18.0,1.0,0
F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,2.0,0
F,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,38.0,7.0,3.0,0
F,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,38.0,7.0,3.0,1
M,Y,Y,0,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.0,4.0,2.0,0
M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,32.0,3.0,2.0,0
M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,32.0,3.0,2.0,1
